medicine_id_ndc,year_month,generic_medicine_name,brand_name,manufacturer_name,dosage_amount,dosage_unit,medication_form,order_unit_description,units_per_order_unit,is_order_unit_openable,price_per_unit_usd,beginning_inventory_units,units_received_this_month,ending_inventory_units,restock_events_count,units_used_this_month,average_daily_usage_units,monthly_usage_trend,usage_variability_flag,currently_backordered,available_suppliers,historically_stocked
56438-7939-62,2025-10,dextrose,Dextrose,Lupin,5.0,g,iv_bags,bag,24,False,42.04,170,264,229,3,205,7,increasing,True,False,"AmerisourceBergen, McKesson",True
56438-7939-62,2025-11,dextrose,Dextrose,Lupin,5.0,g,iv_bags,bag,24,False,42.04,229,168,196,2,201,7,stable,True,False,"AmerisourceBergen, McKesson",True
56438-7939-62,2025-12,dextrose,Dextrose,Lupin,5.0,g,iv_bags,bag,24,False,42.04,196,173,218,4,151,5,decreasing,True,False,"AmerisourceBergen, McKesson",True
28373-7912-33,2025-01,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
28373-7912-33,2025-02,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
28373-7912-33,2025-03,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
28373-7912-33,2025-04,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
28373-7912-33,2025-05,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
28373-7912-33,2025-06,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
28373-7912-33,2025-07,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
28373-7912-33,2025-08,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
28373-7912-33,2025-09,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
28373-7912-33,2025-10,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
28373-7912-33,2025-11,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
28373-7912-33,2025-12,albuterol,Albuterol,Sandoz,90.0,mcg,aerosol,canister,12,False,71.21,0,0,0,0,0,0,stable,False,False,None,False
31798-7658-72,2025-01,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,566,503,558,4,511,16,stable,True,False,"McKesson, Cardinal",True
31798-7658-72,2025-02,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,558,156,209,5,505,18,stable,True,False,"McKesson, Cardinal",True
31798-7658-72,2025-03,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,209,840,568,3,481,16,stable,True,False,"McKesson, Cardinal",True
31798-7658-72,2025-04,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,568,372,457,4,483,16,stable,True,False,"McKesson, Cardinal",True
31798-7658-72,2025-05,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,457,612,556,3,513,17,stable,True,False,"McKesson, Cardinal",True
31798-7658-72,2025-06,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,556,2175,1236,3,1495,50,increasing,True,False,"McKesson, Cardinal",True
31798-7658-72,2025-07,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,1236,48,787,2,497,16,decreasing,True,False,"McKesson, Cardinal",True
31798-7658-72,2025-08,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,787,383,663,4,507,16,stable,True,False,"McKesson, Cardinal",True
31798-7658-72,2025-09,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,663,429,623,5,469,16,stable,True,False,"McKesson, Cardinal",True
31798-7658-72,2025-10,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,623,408,521,5,510,16,stable,True,False,"McKesson, Cardinal",True
31798-7658-72,2025-11,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,521,120,9,4,525,18,stable,True,False,"McKesson, Cardinal",True
31798-7658-72,2025-12,saline,SalineXR,Pfizer,0.9,g,iv_bags,bag,12,False,54.63,9,984,522,4,471,15,decreasing,True,False,"McKesson, Cardinal",True
34890-5861-37,2025-01,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,639,560,671,4,528,17,stable,False,False,AmerisourceBergen,True
34890-5861-37,2025-02,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,671,580,685,4,566,20,stable,False,False,AmerisourceBergen,True
34890-5861-37,2025-03,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,685,670,788,5,567,18,stable,False,False,AmerisourceBergen,True
34890-5861-37,2025-04,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,788,361,564,4,585,20,stable,False,False,AmerisourceBergen,True
34890-5861-37,2025-05,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,564,710,733,3,541,17,stable,False,False,AmerisourceBergen,True
34890-5861-37,2025-06,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,733,390,536,5,587,20,stable,False,False,AmerisourceBergen,True
34890-5861-37,2025-07,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,536,810,766,4,580,19,stable,False,False,AmerisourceBergen,True
34890-5861-37,2025-08,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,766,250,484,3,532,17,stable,False,False,AmerisourceBergen,True
34890-5861-37,2025-09,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,484,740,18,5,590,20,increasing,False,False,AmerisourceBergen,True
34890-5861-37,2025-10,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,18,1261,737,5,542,17,stable,False,False,AmerisourceBergen,True
34890-5861-37,2025-11,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,737,360,506,4,591,20,stable,False,False,AmerisourceBergen,True
34890-5861-37,2025-12,gentamicin,GentamicinCare,Fresenius Kabi,40.0,mg/ml,injection_vials,box,10,True,138.07,506,60,0,4,600,19,stable,False,True,AmerisourceBergen,True
62923-2964-82,2025-01,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
62923-2964-82,2025-02,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
62923-2964-82,2025-03,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
62923-2964-82,2025-04,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
62923-2964-82,2025-05,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
62923-2964-82,2025-06,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
62923-2964-82,2025-07,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
62923-2964-82,2025-08,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
62923-2964-82,2025-09,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
62923-2964-82,2025-10,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
62923-2964-82,2025-11,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
62923-2964-82,2025-12,mupirocin,Mupirocin,Apotex,2.0,mg,topical,tube,6,True,6.35,0,0,0,0,0,0,stable,False,False,None,False
98039-5915-68,2025-01,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,93,110,117,4,86,3,stable,True,False,"McKesson, AmerisourceBergen",True
98039-5915-68,2025-02,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,117,30,85,3,62,2,decreasing,True,False,"McKesson, AmerisourceBergen",True
98039-5915-68,2025-03,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,85,60,61,2,84,3,increasing,True,False,"McKesson, AmerisourceBergen",True
98039-5915-68,2025-04,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,61,100,83,5,78,3,stable,True,False,"McKesson, AmerisourceBergen",True
98039-5915-68,2025-05,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,83,80,70,2,93,3,increasing,True,False,"McKesson, AmerisourceBergen",True
98039-5915-68,2025-06,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,70,70,66,2,74,2,decreasing,True,False,"McKesson, AmerisourceBergen",True
98039-5915-68,2025-07,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,66,110,73,5,103,3,increasing,True,False,"McKesson, AmerisourceBergen",True
98039-5915-68,2025-08,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,73,280,160,3,193,6,increasing,True,False,"McKesson, AmerisourceBergen",True
98039-5915-68,2025-09,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,160,80,152,2,88,3,decreasing,True,False,"McKesson, AmerisourceBergen",True
98039-5915-68,2025-10,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,152,10,75,3,87,3,stable,True,False,"McKesson, AmerisourceBergen",True
98039-5915-68,2025-11,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,75,90,74,4,91,3,stable,True,False,"McKesson, AmerisourceBergen",True
98039-5915-68,2025-12,piperacillin-tazobactam,Piperacillin-tazobactam,Fresenius Kabi,4.5,g,injection_vials,box,10,True,37.75,74,80,74,2,80,3,decreasing,True,False,"McKesson, AmerisourceBergen",True
58434-5669-30,2025-01,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,121,48,94,4,75,2,stable,True,False,"AmerisourceBergen, Cardinal",True
58434-5669-30,2025-02,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,94,72,88,4,78,3,stable,True,False,"AmerisourceBergen, Cardinal",True
58434-5669-30,2025-03,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,88,80,97,4,71,2,stable,True,False,"AmerisourceBergen, Cardinal",True
58434-5669-30,2025-04,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,97,72,91,3,78,3,stable,True,False,"AmerisourceBergen, Cardinal",True
58434-5669-30,2025-05,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,91,91,80,5,102,3,increasing,True,False,"AmerisourceBergen, Cardinal",True
58434-5669-30,2025-06,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,80,96,87,3,89,3,decreasing,True,False,"AmerisourceBergen, Cardinal",True
58434-5669-30,2025-07,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,87,72,80,3,79,3,decreasing,True,False,"AmerisourceBergen, Cardinal",True
58434-5669-30,2025-08,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,80,114,89,4,105,3,increasing,True,False,"AmerisourceBergen, Cardinal",True
58434-5669-30,2025-09,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,89,126,117,3,98,3,stable,True,False,"AmerisourceBergen, Cardinal",True
58434-5669-30,2025-10,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,117,84,104,3,97,3,stable,True,False,"AmerisourceBergen, Cardinal",True
58434-5669-30,2025-11,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,104,126,122,5,108,4,increasing,True,False,"AmerisourceBergen, Cardinal",True
58434-5669-30,2025-12,albuterol,AlbuterolXR,Apotex,90.0,mcg,aerosol,canister,6,False,157.65,122,106,116,3,112,4,stable,True,False,"AmerisourceBergen, Cardinal",True
45697-5616-87,2025-01,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,115,84,109,4,90,3,stable,False,False,AmerisourceBergen,True
45697-5616-87,2025-02,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,109,72,81,4,100,4,increasing,False,False,AmerisourceBergen,True
45697-5616-87,2025-03,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,81,96,90,4,87,3,decreasing,False,False,AmerisourceBergen,True
45697-5616-87,2025-04,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,90,118,113,4,95,3,stable,False,False,AmerisourceBergen,True
45697-5616-87,2025-05,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,113,96,90,3,119,4,increasing,False,False,AmerisourceBergen,True
45697-5616-87,2025-06,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,90,168,152,4,106,4,decreasing,False,False,AmerisourceBergen,True
45697-5616-87,2025-07,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,152,72,113,3,111,4,stable,False,False,AmerisourceBergen,True
45697-5616-87,2025-08,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,113,156,154,3,115,4,stable,False,False,AmerisourceBergen,True
45697-5616-87,2025-09,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,154,58,95,1,117,4,stable,False,False,AmerisourceBergen,True
45697-5616-87,2025-10,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,95,168,149,3,114,4,stable,False,False,AmerisourceBergen,True
45697-5616-87,2025-11,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,149,156,163,4,142,5,increasing,False,False,AmerisourceBergen,True
45697-5616-87,2025-12,saline,Saline,Hikma,0.9,mcg,iv_bags,bag,12,False,23.86,163,120,144,5,139,4,stable,False,False,AmerisourceBergen,True
10464-6464-26,2025-01,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,251,387,308,3,330,11,stable,True,False,"Cardinal, McKesson, AmerisourceBergen",True
10464-6464-26,2025-02,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,308,431,376,4,363,13,increasing,True,False,"Cardinal, McKesson, AmerisourceBergen",True
10464-6464-26,2025-03,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,376,45,215,5,206,7,decreasing,True,False,"Cardinal, McKesson, AmerisourceBergen",True
10464-6464-26,2025-04,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,215,235,212,4,238,8,increasing,True,False,"Cardinal, McKesson, AmerisourceBergen",True
10464-6464-26,2025-05,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,212,315,8,4,251,8,stable,True,False,"Cardinal, McKesson, AmerisourceBergen",True
10464-6464-26,2025-06,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,8,514,305,3,217,7,decreasing,True,False,"Cardinal, McKesson, AmerisourceBergen",True
10464-6464-26,2025-07,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,305,191,273,3,223,7,stable,True,False,"Cardinal, McKesson, AmerisourceBergen",True
10464-6464-26,2025-08,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,273,165,232,3,206,7,stable,True,False,"Cardinal, McKesson, AmerisourceBergen",True
10464-6464-26,2025-09,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,232,261,282,5,211,7,stable,True,False,"Cardinal, McKesson, AmerisourceBergen",True
10464-6464-26,2025-10,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,282,173,233,5,222,7,stable,True,False,"Cardinal, McKesson, AmerisourceBergen",True
10464-6464-26,2025-11,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,233,358,322,5,269,9,increasing,True,False,"Cardinal, McKesson, AmerisourceBergen",True
10464-6464-26,2025-12,hydrocortisone,HydrocortisonePro,Sandoz,2.5,mg,topical,tube,1,True,5.97,322,213,246,4,289,9,stable,True,False,"Cardinal, McKesson, AmerisourceBergen",True
15482-6050-56,2025-01,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,7030,840,3908,3,3962,128,stable,False,False,Cardinal,True
15482-6050-56,2025-02,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,3908,3060,0,3,14479,517,increasing,False,False,Cardinal,True
15482-6050-56,2025-03,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,0,11760,7658,4,4102,132,decreasing,False,False,Cardinal,True
15482-6050-56,2025-04,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,7658,0,3624,0,4034,134,stable,False,False,Cardinal,True
15482-6050-56,2025-05,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,3624,5280,4886,4,4018,130,stable,False,False,Cardinal,True
15482-6050-56,2025-06,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,4886,3341,4623,4,3604,120,decreasing,False,False,Cardinal,True
15482-6050-56,2025-07,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,4623,3720,4516,3,3827,123,stable,False,False,Cardinal,True
15482-6050-56,2025-08,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,4516,2820,3804,5,3532,114,stable,False,False,Cardinal,True
15482-6050-56,2025-09,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,3804,300,102,1,8482,283,increasing,False,False,Cardinal,True
15482-6050-56,2025-10,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,102,10260,6622,5,3740,121,decreasing,False,False,Cardinal,True
15482-6050-56,2025-11,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,6622,2400,5151,3,3871,129,stable,False,False,Cardinal,True
15482-6050-56,2025-12,azithromycin,AzithromycinRelief,Novartis,250.0,mg,tablets,bottle,60,True,0.19,5151,960,118,3,3634,117,stable,False,False,Cardinal,True
13248-3938-52,2025-01,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,66,50,59,3,57,2,stable,False,False,"AmerisourceBergen, McKesson",True
13248-3938-52,2025-02,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,59,50,60,2,49,2,decreasing,False,False,"AmerisourceBergen, McKesson",True
13248-3938-52,2025-03,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,60,0,1,0,49,2,stable,False,False,"AmerisourceBergen, McKesson",True
13248-3938-52,2025-04,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,1,100,61,3,40,1,decreasing,False,False,"AmerisourceBergen, McKesson",True
13248-3938-52,2025-05,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,61,200,129,2,132,4,increasing,False,False,"AmerisourceBergen, McKesson",True
13248-3938-52,2025-06,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,129,0,89,0,40,1,decreasing,False,False,"AmerisourceBergen, McKesson",True
13248-3938-52,2025-07,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,89,0,54,0,35,1,decreasing,False,False,"AmerisourceBergen, McKesson",True
13248-3938-52,2025-08,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,54,30,48,1,36,1,stable,False,False,"AmerisourceBergen, McKesson",True
13248-3938-52,2025-09,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,48,0,19,0,29,1,decreasing,False,False,"AmerisourceBergen, McKesson",True
13248-3938-52,2025-10,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,19,50,40,2,29,1,stable,False,False,"AmerisourceBergen, McKesson",True
13248-3938-52,2025-11,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,40,0,2,0,27,1,stable,False,True,"AmerisourceBergen, McKesson",True
13248-3938-52,2025-12,enoxaparin,EnoxaparinSR,Apotex,60.0,mcg,syringe,box,50,True,34.22,2,44,22,2,24,1,decreasing,False,False,"AmerisourceBergen, McKesson",True
96511-4164-61,2025-01,metformin,Metformin,Aurobindo,500.0,mg,tablets,bottle,30,True,0.77,6910,17040,33,5,12407,400,stable,False,False,"Cardinal, McKesson",True
96511-4164-61,2025-02,metformin,Metformin,Aurobindo,500.0,mg,tablets,bottle,30,True,0.77,33,1980,0,3,17707,632,increasing,False,False,"Cardinal, McKesson",True
96511-4164-61,2025-03,metformin,Metformin,Aurobindo,500.0,mg,tablets,bottle,30,True,0.77,0,18844,13524,4,5320,172,decreasing,False,False,"Cardinal, McKesson",True
96511-4164-61,2025-04,metformin,Metformin,Aurobindo,500.0,mg,tablets,bottle,30,True,0.77,13524,0,8319,0,5205,174,stable,False,False,"Cardinal, McKesson",True
96511-4164-61,2025-05,metformin,Metformin,Aurobindo,500.0,mg,tablets,bottle,30,True,0.77,8319,990,4428,4,4881,157,stable,False,False,"Cardinal, McKesson",True
96511-4164-61,2025-06,metformin,Metformin,Aurobindo,500.0,mg,tablets,bottle,30,True,0.77,4428,7890,7042,3,5276,176,stable,False,False,"Cardinal, McKesson",True
96511-4164-61,2025-07,metformin,Metformin,Aurobindo,500.0,mg,tablets,bottle,30,True,0.77,7042,4119,5953,5,5208,168,stable,False,False,"Cardinal, McKesson",True
