time_of_entry,medicine_id_ndc,generic_medicine_name,brand_name,manufacturer_name,dosage_amount,dosage_unit,medication_form,order_unit_description,units_per_order_unit,is_order_unit_openable,price_per_unit_usd,last_restock_date,restock_frequency,quantity_last_restock_units,current_on_hand_units,historically_stocked,currently_backordered,available_suppliers,stock_update_reason,daily_usage_avg_units,monthly_usage_total_units,high_usage_variability,is_anomaly,anomaly_type
2026-01-17 06:51:00,14888-3868-54,cefepime,Maxipime,Dr. Reddy's Laboratories,400.0,mcg/ml,syringe,syringe,1,true,38.99,2025-12-20,weekly,156,107,true,true,"Cardinal Health, Concordance, Henry Schein",DISPENSED,10.87,326,false,true,PRICE_OUTLIER
2026-01-18 05:02:00,27589-9261-60,gabapentin,Neurontin,Lupin Pharmaceuticals,300.0,mg,capsule,bottle,60,true,0.09,2025-12-13,weekly,77,40,true,false,"McKesson, Medline",DISPENSED,5.37,161,false,false,
2026-01-18 02:47:00,66059-9442-42,dopamine,Intropin,Amneal Pharmaceuticals,150.0,mg,aerosol,canister,1,false,59.98,2025-12-06,weekly,22,4,true,false,McKesson,DISPENSED,1.63,49,false,false,
2026-01-16 12:01:00,49576-1187-34,escitalopram,Lexapro,Takeda Pharmaceuticals,100.0,mg,topical,tube,1,true,11.92,2025-12-06,weekly,16,14,true,false,McKesson,DISPENSED,1.5,45,false,false,
2026-01-16 13:33:00,58174-4618-29,vasopressin,Vasostrict,B. Braun Medical,80.0,mg,tablets,box,50,true,0.09,2025-12-21,weekly,848,348,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,69.07,2072,false,false,
2026-01-18 10:46:00,20730-9609-58,empagliflozin,Jardiance,Zydus Pharmaceuticals,400.0,mcg/ml,injection_vials,box,50,true,149.08,2025-12-22,weekly,50,7,true,false,Medline,DISPENSED,1.07,32,false,false,
2026-01-16 22:47:00,36922-9008-12,diazepam,Valium,Cipla USA,1000.0,mcg,aerosol,box,12,false,43.81,2025-12-21,weekly,14,10,true,false,Cardinal Health,DISPENSED,1.53,46,false,false,
2026-01-17 08:38:00,38560-2196-06,heparin,Hep-Lock,Janssen Pharmaceuticals,1.0,mg/ml,syringe,box,5,true,160.01,2025-12-06,weekly,55,14,true,false,"Cardinal Health, Concordance, McKesson",WASTE,4.0,120,false,false,
2026-01-17 16:30:00,68790-7184-49,sitagliptin,Januvia,Eli Lilly and Company,150.0,mg,aerosol,canister,1,false,20.32,2025-12-08,weekly,8,2,false,false,Concordance,DISPENSED,1.08,32,false,false,
2026-01-18 03:41:00,70686-9920-55,clindamycin phosphate,Cleocin Phosphate,Teva Pharmaceuticals,20.0,mcg/ml,injection_vials,box,25,true,15.14,2025-12-21,weekly,25,3,true,false,McKesson,DISPENSED,1.5,45,false,false,
2026-01-16 14:10:00,41544-4376-09,spironolactone,Aldactone,Amneal Pharmaceuticals,5.0,mcg/ml,syringe,box,5,true,104.31,2025-12-15,weekly,30,4,true,true,"Henry Schein, McKesson",DISPENSED,2.6,78,false,true,NEAR_STOCKOUT
2026-01-17 02:36:00,51799-6253-31,clopidogrel,Plavix,Viatris (Mylan),750.0,mcg,tablets,bottle,90,true,0.23,2025-12-08,weekly,90,66,false,true,Cardinal Health,RECEIVED,1.15,34,false,false,
2026-01-17 03:36:00,94320-7244-68,digoxin,Lanoxin,Dr. Reddy's Laboratories,125.0,mg,capsule,bottle,240,true,0.73,2025-12-13,weekly,240,235,true,false,AmerisourceBergen,RECEIVED,15.03,451,false,false,
2026-01-18 00:12:00,83044-9683-18,cyclosporine,Sandimmune,Sandoz Inc.,50.0,mcg/ml,eye_drops,bottle,1,true,8.13,2025-12-13,weekly,29,17,true,false,McKesson,DISPENSED,2.13,64,false,false,
2026-01-16 14:02:00,19539-4082-98,dopamine,Intropin,Novartis Pharmaceuticals,1.0,mg/ml,injection_vials,box,25,true,42.99,2025-12-13,weekly,25,4,false,false,"Cardinal Health, Concordance, McKesson",DISPENSED,0.99,30,false,false,
2026-01-17 12:25:00,61987-4921-71,midazolam,Versed,B. Braun Medical,10.0,mcg/ml,injection_vials,vial,1,true,14.25,2025-12-14,weekly,336,183,true,false,"Cardinal Health, Henry Schein",RECEIVED,22.5,675,false,false,
2026-01-18 05:21:00,83731-4625-95,hydrochlorothiazide,Microzide,Eli Lilly and Company,1.0,mg/ml,syringe,box,20,true,176.1,2025-12-08,weekly,43,31,true,false,"Cardinal Health, McKesson",RECEIVED,3.4,102,false,false,
2026-01-17 21:39:00,94108-9037-59,mupirocin,Bactroban,Novartis Pharmaceuticals,50.0,mcg/ml,eye_drops,bottle,1,true,8.33,2025-12-13,weekly,26,15,true,false,AmerisourceBergen,WASTE,1.8,54,false,false,
2026-01-17 23:15:00,16358-1104-53,atorvastatin,Lipitor,Apotex Corp.,500.0,units/ml,injection_vials,vial,1,true,63.89,2025-12-06,weekly,107,80,true,false,McKesson,DISPENSED,11.67,350,false,false,
2026-01-18 10:25:00,79758-7739-02,sertraline,Zoloft,Zydus Pharmaceuticals,2.5,mg,tablets,bottle,120,true,0.25,2025-12-07,weekly,120,70,true,false,Henry Schein,RECEIVED,2.17,65,false,false,
2026-01-17 07:02:00,91235-9625-33,cephalexin,Keflex,Cipla USA,40.0,mg,topical,box,12,true,9.4,2025-12-13,weekly,44,15,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,3.27,98,true,false,
2026-01-18 02:14:00,82443-8798-08,cefazolin,Ancef,Apotex Corp.,200.0,mcg,aerosol,canister,1,false,16.69,2025-12-06,weekly,23,11,true,false,Henry Schein,WASTE,1.63,49,true,false,
2026-01-16 14:29:00,45532-1762-10,ceftriaxone,Rocephin,Viatris (Mylan),100.0,mg/ml,injection_vials,box,50,true,94.98,2025-12-08,weekly,266,168,true,true,Medline,DISPENSED,25.27,758,false,true,PRICE_OUTLIER
2026-01-17 01:42:00,84277-7375-87,levofloxacin,Levaquin,GlaxoSmithKline,10.0,mg/ml,injection_vials,box,50,true,16.02,2025-12-15,weekly,83,75,true,false,Value Drug,WASTE,9.77,293,false,false,
2026-01-17 20:13:00,54642-7499-42,apixaban,Eliquis,Hikma Pharmaceuticals,2.0,mg/ml,syringe,box,20,true,30.22,2025-12-14,weekly,41,19,true,false,AmerisourceBergen,DISPENSED,2.83,85,false,false,
2026-01-17 08:44:00,19634-2344-35,lactated ringers,Lactated Ringer's,Takeda Pharmaceuticals,50.0,mg,capsule,bottle,90,true,0.22,2025-12-07,weekly,632,409,true,false,McKesson,DISPENSED,63.83,1915,true,false,
2026-01-17 07:05:00,82710-9395-53,clindamycin phosphate,Cleocin Phosphate,Hospira (Pfizer),750.0,mg,tablets,bottle,60,true,0.2,2025-12-15,weekly,196,81,true,false,"Cardinal Health, McKesson",WASTE,18.03,541,false,false,
2026-01-17 16:58:00,45247-5933-35,piperacillin-tazobactam,Zosyn,Zydus Pharmaceuticals,20.0,mg,capsule,bottle,60,true,0.31,2025-12-21,weekly,60,4,true,true,Cardinal Health,RECEIVED,1.7,51,false,true,NEAR_STOCKOUT
2026-01-17 05:54:00,10887-7483-43,rifampin,Rifadin,Accord Healthcare,20.0,mg/ml,iv_bags,case,12,false,30.84,2025-12-14,weekly,27,11,false,false,Medline,DISPENSED,3.04,91,false,false,
2026-01-17 17:23:00,51830-5775-95,hydrocortisone,Cortef,Aurobindo Pharma,150.0,mg,topical,tube,1,true,24.06,2025-12-15,weekly,6,2,false,false,"Cardinal Health, Henry Schein",DISPENSED,0.78,23,false,false,
2026-01-18 08:56:00,70505-4434-57,ondansetron,Zofran,Zydus Pharmaceuticals,5.0,mcg/ml,iv_bags,case,24,false,172.71,2025-12-21,weekly,60,23,true,false,"Cardinal Health, McKesson",DISPENSED,4.93,148,false,false,
2026-01-17 11:54:00,86315-7566-69,lactated ringers,Lactated Ringer's,Accord Healthcare,100.0,units/ml,iv_bags,case,24,false,26.89,2025-12-15,weekly,643,421,true,true,"AmerisourceBergen, Henry Schein, Medline",DISPENSED,49.57,1487,false,false,
2026-01-18 11:49:00,94769-7547-97,diazepam,Valium,Sun Pharmaceutical,5.0,g,tablets,bottle,240,true,0.46,2025-12-20,weekly,240,36,true,false,Cardinal Health,DISPENSED,8.17,245,false,false,
2026-01-16 14:24:00,55215-1402-62,enoxaparin,Lovenox,Eli Lilly and Company,5.0,mg/ml,injection_vials,vial,1,true,88.94,2025-12-13,weekly,274,301,true,false,"AmerisourceBergen, Cardinal Health, McKesson",RECEIVED,22.07,662,false,false,
2026-01-17 05:51:00,41970-9454-23,ciprofloxacin,Cipro,Sanofi,25.0,mg,tablets,bottle,180,true,0.06,2025-12-07,weekly,180,16,true,false,"Cardinal Health, McKesson, Medline",DISPENSED,2.87,86,true,false,
2026-01-17 12:39:00,38153-4371-36,dorzolamide,Trusopt,Sun Pharmaceutical,25.0,mcg,aerosol,box,6,false,6.6,2025-12-06,weekly,26,8,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,1.97,59,false,false,
2026-01-17 04:00:00,86939-2871-45,morphine sulfate,MS Contin,Amneal Pharmaceuticals,50.0,mg/ml,iv_bags,bag,1,false,30.12,2025-12-15,weekly,300,173,true,false,"Henry Schein, Medline",DISPENSED,20.23,607,false,false,
2026-01-17 11:58:00,76954-7364-54,escitalopram,Lexapro,Pfizer Inc.,20.0,mg,tablets,bottle,240,true,1.19,2025-12-13,weekly,240,37,true,false,"AmerisourceBergen, Concordance",DISPENSED,4.8,144,false,false,
2026-01-16 21:39:00,91187-1878-46,gabapentin,Neurontin,Hospira (Pfizer),250.0,mg,tablets,box,50,true,1.23,2025-12-20,weekly,60,28,true,false,"AmerisourceBergen, Medline, Value Drug",DISPENSED,4.53,136,false,false,
2026-01-16 12:33:00,46025-4683-69,cefazolin,Ancef,Takeda Pharmaceuticals,5.0,mg,powder,vial,1,true,11.71,2025-12-15,weekly,19,15,true,false,"AmerisourceBergen, Henry Schein",RECEIVED,1.9,57,false,false,
2026-01-17 22:35:00,38644-7965-14,isoniazid,Nydrazid,Takeda Pharmaceuticals,100.0,mcg/ml,iv_bags,case,24,false,24.64,2025-12-21,weekly,156,87,true,false,"Henry Schein, McKesson, Medline",DISPENSED,10.87,326,false,false,
2026-01-16 15:40:00,37124-1972-73,vasopressin,Vasostrict,Hospira (Pfizer),40.0,mg,topical,tube,1,true,12.08,2025-12-15,weekly,21,23,true,false,"Cardinal Health, Medline",RECEIVED,2.2,66,true,false,
2026-01-17 01:01:00,17770-5543-84,timolol,Timoptic,Baxter Healthcare,200.0,mg,aerosol,canister,1,false,19.95,2025-12-20,weekly,25,14,true,false,Cardinal Health,DISPENSED,9.17,275,false,true,USAGE_SPIKE
2026-01-17 07:53:00,62802-9447-96,lactated ringers,Lactated Ringer's,Apotex Corp.,10.0,mg,powder,vial,1,true,13.06,2025-12-14,weekly,748,0,true,false,McKesson,RECEIVED,72.3,2169,false,true,NEAR_STOCKOUT
2026-01-16 19:56:00,37767-9105-35,insulin regular,Humulin R,Dr. Reddy's Laboratories,200.0,mg,tablets,bottle,120,true,0.57,2025-12-15,weekly,120,7,true,false,"AmerisourceBergen, Cardinal Health",DISPENSED,3.13,94,false,false,
2026-01-16 19:57:00,67840-8479-01,meropenem,Merrem,Pfizer Inc.,20.0,units/ml,syringe,syringe,1,true,168.26,2025-12-13,weekly,35,5,true,true,"Cardinal Health, Henry Schein, McKesson",DISPENSED,4.07,122,false,true,NEAR_STOCKOUT
2026-01-16 20:00:00,66260-2494-91,semaglutide,Rybelsus,Alcon,50.0,mg,tablets,bottle,100,true,1.82,2025-12-13,weekly,115,80,true,true,Medline,RECEIVED,12.13,364,false,false,
2026-01-18 00:11:00,21708-2678-14,lisinopril,Prinivil,Aurobindo Pharma,150.0,mg,capsule,bottle,120,true,0.17,2025-12-21,weekly,344,137,true,false,"McKesson, Value Drug",DISPENSED,23.53,706,false,false,
2026-01-18 09:21:00,92323-3480-53,sodium chloride,Normal Saline,Accord Healthcare,10.0,mg/ml,eye_drops,box,12,true,8.56,2025-12-20,weekly,318,234,true,false,McKesson,DISPENSED,26.77,803,false,false,
2026-01-18 01:06:00,82534-5668-89,clopidogrel,Plavix,Novartis Pharmaceuticals,50.0,mg,topical,tube,1,true,9.25,2025-12-07,weekly,28,16,true,false,Medline,DISPENSED,2.13,64,false,false,
2026-01-16 22:39:00,93634-2163-68,escitalopram,Lexapro,Janssen Pharmaceuticals,100.0,mg/ml,eye_drops,box,6,true,22.52,2025-12-14,weekly,54,0,true,false,Concordance,DISPENSED,5.0,150,false,true,NEAR_STOCKOUT
2026-01-16 18:06:00,38277-1652-08,carvedilol,Coreg,Sun Pharmaceutical,20.0,mg/ml,syringe,syringe,1,true,73.26,2025-12-15,weekly,121,27,true,false,AmerisourceBergen,DISPENSED,8.73,262,false,false,
2026-01-17 01:28:00,77017-4329-20,sertraline,Zoloft,Novartis Pharmaceuticals,2.0,mg/ml,injection_vials,box,100,true,36.41,2025-12-08,weekly,100,3,false,false,"AmerisourceBergen, Cardinal Health",DISPENSED,2.91,87,false,false,
2026-01-18 11:07:00,50539-3877-16,famotidine,Pepcid,Hikma Pharmaceuticals,5.0,mg,tablets,bottle,90,true,0.32,2025-12-06,weekly,90,74,true,false,Value Drug,RECEIVED,2.47,74,false,false,
2026-01-17 05:58:00,25473-1480-43,diazepam,Valium,Baxter Healthcare,75.0,mg,topical,box,12,true,6.56,2025-12-06,weekly,19,10,true,false,Value Drug,DISPENSED,1.53,46,false,false,
2026-01-17 05:54:00,43438-2685-74,atorvastatin,Lipitor,Sun Pharmaceutical,25.0,mg,tablets,bottle,60,true,0.29,2025-12-22,weekly,377,217,true,false,Concordance,DISPENSED,33.1,993,false,true,USAGE_SPIKE
2026-01-17 22:14:00,51934-5444-10,oseltamivir,Tamiflu,Viatris (Mylan),50.0,mg/ml,injection_vials,box,10,true,12.66,2025-12-08,weekly,93,37,true,false,"McKesson, Medline, Value Drug",DISPENSED,11.47,344,false,false,
2026-01-17 13:59:00,11044-7044-26,gabapentin,Neurontin,Sanofi,100.0,mg/ml,syringe,box,20,true,8.22,2025-12-08,weekly,20,3,false,true,Cardinal Health,RECEIVED,0.44,13,false,true,NEAR_STOCKOUT
2026-01-16 22:18:00,40539-9872-45,famotidine,Pepcid,Teva Pharmaceuticals,0.5,g,topical,tube,1,true,13.45,2025-12-06,weekly,12,4,true,false,"Henry Schein, McKesson, Medline",DISPENSED,1.2,36,false,false,
2026-01-18 03:26:00,46677-2524-06,escitalopram,Lexapro,Aurobindo Pharma,20.0,units/ml,iv_bags,case,24,false,56.38,2025-12-15,weekly,48,18,true,false,"AmerisourceBergen, Cardinal Health, McKesson",DISPENSED,3.77,113,false,false,
2026-01-17 03:34:00,51688-8417-35,hydrochlorothiazide,Microzide,B. Braun Medical,50.0,units/ml,eye_drops,bottle,1,true,8.34,2025-12-20,weekly,62,24,true,false,"AmerisourceBergen, McKesson",DISPENSED,4.33,130,true,false,
2026-01-18 03:07:00,70731-5341-16,omeprazole,Prilosec,Takeda Pharmaceuticals,80.0,mg,capsule,bottle,120,true,0.66,2025-12-08,weekly,120,22,true,false,"Henry Schein, McKesson",WASTE,10.03,301,true,true,USAGE_SPIKE
2026-01-18 06:12:00,82105-5093-13,digoxin,Lanoxin,Janssen Pharmaceuticals,200.0,units/ml,syringe,box,10,true,5.98,2025-12-20,weekly,17,4,true,false,Medline,DISPENSED,1.7,51,false,false,
2026-01-18 03:37:00,19828-1357-09,tramadol,Ultram,Sun Pharmaceutical,400.0,mcg/ml,injection_vials,vial,1,true,27.61,2025-12-07,weekly,10,6,false,true,"Concordance, McKesson, Medline",DISPENSED,1.02,31,true,false,
2026-01-17 23:54:00,32650-6799-28,warfarin,Jantoven,Aurobindo Pharma,200.0,mg,capsule,box,30,true,0.39,2025-12-14,weekly,49,17,true,false,"Cardinal Health, McKesson, Medline",DISPENSED,3.37,101,false,false,
2026-01-18 01:37:00,36143-9614-32,atorvastatin,Lipitor,Novartis Pharmaceuticals,200.0,mcg,aerosol,canister,1,false,20.7,2025-12-06,weekly,86,48,true,false,"AmerisourceBergen, Cardinal Health, Henry Schein",DISPENSED,10.53,316,false,false,
2026-01-18 00:35:00,13840-5602-08,latanoprost,Xalatan,Hospira (Pfizer),50.0,mg,capsule,box,50,true,0.65,2025-12-07,weekly,50,29,true,false,"McKesson, Value Drug",RECEIVED,2.33,70,true,false,
2026-01-17 15:53:00,56504-3846-23,atorvastatin,Lipitor,Sun Pharmaceutical,150.0,mg,aerosol,canister,1,false,94.09,2025-12-15,weekly,306,161,true,false,"McKesson, Medline, Value Drug",DISPENSED,22.17,665,false,false,
2026-01-17 04:24:00,17362-4811-78,mupirocin,Bactroban,Hospira (Pfizer),2.0,mg/ml,syringe,box,50,true,21.27,2025-12-13,weekly,50,12,true,false,AmerisourceBergen,DISPENSED,1.47,44,false,false,
2026-01-17 09:49:00,24538-9622-47,hydrocortisone,Cortef,Teva Pharmaceuticals,20.0,mg,capsule,box,30,true,0.57,2025-12-08,weekly,164,157,true,false,Cardinal Health,RECEIVED,13.7,411,false,false,
2026-01-16 19:29:00,39260-3872-49,sertraline,Zoloft,Lupin Pharmaceuticals,25.0,mg/ml,syringe,box,20,true,30.3,2025-12-20,weekly,20,5,false,false,"Cardinal Health, Concordance",DISPENSED,2.04,61,false,false,
2026-01-16 20:08:00,75035-3304-43,propofol,Diprivan,Amneal Pharmaceuticals,2.0,mg/ml,injection_vials,box,25,true,43.36,2025-12-14,weekly,75,36,true,true,Henry Schein,DISPENSED,6.03,181,false,true,PRICE_OUTLIER
2026-01-17 11:26:00,55938-5205-14,magnesium sulfate,Magnesium Sulfate,Novartis Pharmaceuticals,2.0,mg/ml,injection_vials,box,10,true,54.88,2025-12-14,weekly,116,43,true,false,"Concordance, Henry Schein",DISPENSED,8.0,240,false,false,
2026-01-17 05:02:00,31319-8393-10,ceftriaxone,Rocephin,Sun Pharmaceutical,50.0,mg,tablets,box,10,true,0.57,2025-12-13,weekly,62,25,true,true,Value Drug,DISPENSED,5.23,157,false,false,
2026-01-17 19:38:00,14062-8066-84,carvedilol,Coreg,Sanofi,300.0,mg,tablets,bottle,240,true,0.31,2025-12-20,weekly,240,162,true,false,McKesson,RECEIVED,3.47,104,false,false,
2026-01-18 11:52:00,22571-1813-51,ondansetron,Zofran,Zydus Pharmaceuticals,100.0,mcg,aerosol,canister,1,false,31.8,2025-12-13,weekly,114,66,true,false,McKesson,DISPENSED,11.47,344,true,false,
2026-01-17 04:05:00,93648-5781-11,midazolam,Versed,Pfizer Inc.,75.0,mcg,aerosol,canister,1,false,29.28,2025-12-21,weekly,191,28,true,false,"Cardinal Health, Concordance",DISPENSED,13.97,419,true,false,
2026-01-16 15:24:00,67637-8619-34,lactated ringers,Lactated Ringer's,Hospira (Pfizer),20.0,mg/ml,iv_bags,bag,1,false,70.39,2025-12-15,weekly,445,272,true,false,"AmerisourceBergen, McKesson",WASTE,44.43,1333,false,false,
2026-01-16 23:09:00,78495-7858-69,prednisone,Deltasone,Dr. Reddy's Laboratories,150.0,mg,capsule,bottle,500,true,0.23,2025-12-06,weekly,500,314,true,false,"Concordance, McKesson",RECEIVED,1.93,58,false,false,
2026-01-16 19:03:00,32659-3738-28,piperacillin-tazobactam,Zosyn,Pfizer Inc.,3.0,g,capsule,box,20,true,0.13,2025-12-21,weekly,135,5,true,false,"Henry Schein, McKesson",DISPENSED,14.27,428,false,true,NEAR_STOCKOUT
2026-01-17 12:15:00,46202-9514-59,cefepime,Maxipime,Dr. Reddy's Laboratories,100.0,mg,topical,box,6,true,2.01,2025-12-08,weekly,31,17,true,false,"Henry Schein, McKesson",DISPENSED,3.43,103,false,false,
2026-01-18 03:28:00,47498-9775-45,ceftriaxone,Rocephin,Sun Pharmaceutical,400.0,mcg/ml,injection_vials,box,50,true,7.08,2025-12-15,weekly,116,34,true,false,"AmerisourceBergen, McKesson",DISPENSED,10.43,313,false,false,
2026-01-18 05:23:00,41139-1807-96,valsartan,Diovan,Sandoz Inc.,100.0,mg,powder,vial,1,true,9.28,2025-12-14,weekly,120,63,true,false,Henry Schein,DISPENSED,9.6,288,false,false,
2026-01-17 11:38:00,52056-5414-94,vancomycin,Vancocin,Viatris (Mylan),100.0,mg/ml,injection_vials,box,10,true,74.89,2025-12-21,weekly,109,92,true,false,Medline,RECEIVED,9.67,290,false,false,
2026-01-18 00:35:00,62872-3222-68,atorvastatin,Lipitor,Apotex Corp.,500.0,mcg,aerosol,box,6,false,22.47,2025-12-20,weekly,203,83,true,true,McKesson,DISPENSED,19.87,596,false,false,
2026-01-17 14:31:00,62028-3029-88,dorzolamide,Trusopt,Eli Lilly and Company,500.0,mcg,capsule,bottle,180,true,1.51,2025-12-15,weekly,296,97,true,false,"AmerisourceBergen, Cardinal Health, Henry Schein",DISPENSED,22.7,681,false,false,
2026-01-17 01:42:00,39012-4688-87,amiodarone,Cordarone,Sandoz Inc.,10.0,mg/ml,injection_vials,vial,1,true,16.47,2025-12-07,weekly,23,21,true,false,"Concordance, Henry Schein",DISPENSED,2.43,73,true,false,
2026-01-16 16:10:00,94245-5511-55,digoxin,Lanoxin,Viatris (Mylan),20.0,mg/ml,iv_bags,case,12,false,65.61,2025-12-14,weekly,64,22,true,false,Cardinal Health,DISPENSED,4.77,143,false,false,
2026-01-18 05:57:00,47051-5890-88,acetaminophen,Tylenol,Dr. Reddy's Laboratories,750.0,mcg,aerosol,canister,1,false,37.43,2025-12-21,weekly,88,28,true,false,"Cardinal Health, Concordance, Medline",DISPENSED,9.27,278,false,false,
2026-01-17 04:51:00,62965-6236-88,dexamethasone,Decadron,Sandoz Inc.,750.0,mcg,capsule,bottle,30,true,1.06,2025-12-07,weekly,83,55,true,false,"Cardinal Health, McKesson, Medline",RECEIVED,9.17,275,false,false,
2026-01-17 10:22:00,32280-3967-38,enoxaparin,Lovenox,Zydus Pharmaceuticals,80.0,mg,topical,tube,1,true,4.39,2025-12-22,weekly,96,39,true,false,Henry Schein,DISPENSED,6.8,204,false,false,
2026-01-17 07:05:00,65112-6428-48,hydromorphone,Dilaudid,Viatris (Mylan),80.0,mg,tablets,bottle,120,true,0.22,2025-12-13,weekly,120,126,true,false,"AmerisourceBergen, Concordance",RECEIVED,2.7,81,true,false,
2026-01-17 12:03:00,64146-1885-20,mycophenolate,CellCept,Zydus Pharmaceuticals,80.0,mg,tablets,bottle,100,true,0.05,2025-12-14,weekly,100,29,true,false,"Concordance, McKesson, Value Drug",DISPENSED,6.77,203,false,false,
2026-01-17 09:33:00,69251-5481-27,hydromorphone,Dilaudid,Sanofi,2.5,mg,tablets,box,20,true,1.65,2025-12-06,weekly,37,8,true,false,"Henry Schein, McKesson",DISPENSED,4.07,122,false,false,
2026-01-17 06:13:00,58903-1230-42,midazolam,Versed,Teva Pharmaceuticals,40.0,mg,tablets,box,100,true,0.47,2025-12-20,weekly,100,33,true,false,"Cardinal Health, Medline",DISPENSED,8.97,269,false,false,
2026-01-17 15:09:00,49085-5764-59,latanoprost,Xalatan,Hospira (Pfizer),5.0,mg,powder,box,50,true,15.99,2025-12-07,weekly,50,55,true,false,"McKesson, Medline",RECEIVED,2.03,61,true,false,
2026-01-16 13:26:00,37681-1359-76,diazepam,Valium,Teva Pharmaceuticals,20.0,mg,powder,vial,1,true,33.84,2025-12-21,weekly,30,17,true,false,"Cardinal Health, Henry Schein",DISPENSED,3.17,95,false,false,
2026-01-18 04:42:00,16322-2897-54,pregabalin,Lyrica,Zydus Pharmaceuticals,1.0,mg/ml,syringe,box,5,true,42.46,2025-12-07,weekly,47,2,true,true,"AmerisourceBergen, McKesson",DISPENSED,3.73,112,true,true,NEAR_STOCKOUT
2026-01-17 14:03:00,77054-2928-37,propofol,Diprivan,Hikma Pharmaceuticals,50.0,mcg,topical,tube,1,true,5.9,2025-12-21,weekly,37,21,true,false,McKesson,DISPENSED,3.33,100,true,false,
2026-01-16 16:16:00,75058-4402-89,vasopressin,Vasostrict,GlaxoSmithKline,750.0,mg,topical,box,12,true,12.98,2025-12-20,weekly,15,14,true,false,McKesson,DISPENSED,1.43,43,false,false,
2026-01-17 01:06:00,94454-4787-59,cefepime,Maxipime,Alcon,20.0,mcg/ml,injection_vials,box,50,true,28.78,2025-12-14,weekly,50,9,true,false,Medline,DISPENSED,1.33,40,false,false,
2026-01-16 17:30:00,16014-1158-18,timolol,Timoptic,Hikma Pharmaceuticals,12.5,mg,topical,tube,1,true,11.63,2025-12-21,weekly,24,27,true,false,"AmerisourceBergen, Medline",RECEIVED,2.57,77,true,false,
2026-01-17 02:20:00,45629-7319-89,diltiazem,Cardizem,Janssen Pharmaceuticals,100.0,mg/ml,eye_drops,box,12,true,16.62,2025-12-06,weekly,12,2,false,true,Medline,DISPENSED,1.23,37,false,false,
2026-01-16 20:19:00,90127-7221-46,liraglutide,Victoza,Sun Pharmaceutical,25.0,mg,topical,tube,1,true,7.39,2025-12-08,weekly,35,19,true,false,"Cardinal Health, Concordance, McKesson",DISPENSED,2.57,77,false,false,
2026-01-17 16:00:00,78564-2560-56,vasopressin,Vasostrict,Zydus Pharmaceuticals,500.0,mcg,tablets,bottle,100,true,0.39,2025-12-14,weekly,100,41,true,false,"McKesson, Medline",DISPENSED,6.97,209,false,false,
2026-01-17 21:35:00,31679-2226-97,acyclovir,Zovirax,Cipla USA,250.0,mcg,powder,vial,1,true,24.17,2025-12-21,weekly,37,14,true,false,"Cardinal Health, McKesson, Medline",DISPENSED,2.67,80,true,true,PRICE_OUTLIER
